image_id,captions,ShortDesc
271177,"['A motorcycle sitting on the side of a street corner.', 'Black motorcycle parked on the side of a busy street. ', 'A motorcycle is sitting outside on the street near a tree.', 'a black motorcycle is parked on a sidewalk', 'An unattended motorcycle parked along a curb on roadway.']","There is a shiny black motorcycle resting by a big tree. It sits quietly on the sidewalk, watching the busy street. I wonder where it wants to go!"
549399,"['A purple motorcycle parked in front of a red brick building.', 'A motorcycle that is parked in front of a brick building.', 'A sport motorbike parked on a pavement close to a building', 'A blur motorcycle against a red brick wall.', 'A motor bike parked on the side of the street.']",There’s a cool purple motorcycle resting by a big red brick building. It looks fast and shiny! I wonder where it goes zooming off to!
559665,"['Black and white photograph of two men on motorcycles.', 'Two people riding a motorcycle with hats and backpack down a street.', 'Two men are at an intersection on motorcycles.', 'The man are driving side by side on their motorcycles. ', 'Two men on motorcycles at a stop light']","Two friends zoom on their cool motorcycles! They wear hats and have backpacks. They stop at a light, ready for more fun on the road!"
19358,"['Two blue bowls of food next to a bottle of cinnamon and sugar.', 'this is an image of cereal and milk', 'A desert of bananas and cinnamon in two blue bowls.', 'A blue bowl holding mashed bananas and oatmeal with a bottle of sugar and cinnamon sitting beside it.', 'A bowl of oatmeal is ready to eat with some cinnamon and sugar.']","In the kitchen, there are two blue bowls. One has yummy mashed bananas and oatmeal, and the other is full of crunchy cereal with milk. Next to them, a bottle of sweet cinnamon and sugar waits to make everything taste even better!"
459912,"['Rows of motor bikes and helmets in a city', 'A lot of motorbikes line up down a busy street.', 'Large set of motorcycles all lined up down a street.', 'A large group of motorcycles lined up on the street.', 'A series of motorbikes parked in a row on a street']","In the big city, many shiny motorbikes are parked in a long line. Each bike has a special helmet! They wait for their riders to zoom around the busy street."
394240,"['A row of motorcycles parked in front of a building.', 'A bunch of motorcycles parked on the side of the road', 'a back ally neighborhood with motor bikes in a row', 'A number of motorbikes parked on an alley', 'a bunch of motorcycles parked along the side of the street ']","There are many shiny motorcycles lined up by a big building. They sit quietly on the road, like a team of cool bikes ready to zoom! In a little alley, more bikes wait, all together, looking super fun!"
510755,"['A row of motorcycles parked next to each other on a lush green field.', 'Several motorcycles parked beneath trees in a park.', 'THERE ARE A LOT OF MOTOR BIKES ON THE GRASS', 'a line of parked motorcycles on some grass and trees', 'A bunch of motorcycles line up near trees.']",Motorcycles are resting on the soft green grass. They stand in a nice line under the tall trees. It looks like a fun bike party!
175831,"['Two people on mopeds passing in front of a building.', 'two people riding scooter on a city street', 'People on mopeds in front of a building.', 'People riding motorcycles in front of a building', 'an image of a boy on his bike riding past a building']",Two friends zoom past on their cool mopeds. The big building stands tall behind them. It’s fun to see them racing on the busy street!
79472,"['Office space with office equipment on desk top.', 'A hope office setup of computers and printers.', 'a home office with laptop, printer, scanner, and extra monitor', 'The computer desk in the corner is by a window.', 'A laptop, monitor, printer and tablet on a desk.']","In a cozy room, there’s a big desk with a shiny laptop and a cool monitor. A printer sits nearby, ready to make colorful pictures. Sunlight comes through the window, making everything bright and happy!"
250108,"['A computer that is on a desk near a window.', 'An office desk in front of a large window overlooking a parking lot', 'this is a desk with a computer on it', 'A corner desk with a laptop and other office equipment', 'A office desk,  with a view of a parking lot. ']",There is a shiny computer on a desk by a big window. I can see cars in the parking lot outside. The desk is cozy and has cool things on it!
315601,"['A close-up of a one-way street with many cars and motorcycles.', 'Straight ahead view of several lanes of traffic heading this way', 'Cars, motorized scooters, and other vehicles stopped on a busy road.', 'Bikers on bikes in front of a lot of traffic\n', 'a group of motorcycle riders stopped in traffic next to cars']","There’s a busy street with lots of cars and motorcycles. They all stop and wait, like a big line of shiny toys. Some bikers are next to the cars, looking around at the fun!"
503707,"['A group of men riding motorcycle down a country road.', 'a street with some motorcycles driving through it', 'A white car driving down the highway with three motorcycles.', 'Three motorcycles are driving swiftly behind a white car.', 'a blurry image of motorcycles and a car driving along a highway']","On a sunny day, some big motorcycles zoom down a bumpy road. A shiny white car is in front, and the motorcycles follow it fast. It feels like a fun race!"
579664,"['Vegetables are displayed in a wooden barrel outdoors.', 'A bunch of bananas are sitting on the stand.', 'The cart has bananas or plantains piled on it. ', 'a box of green bananas and a box of ripe bananas ', 'A large number of green and yellow bananas in wooden containers.']","In a sunny place, there are big wooden barrels full of colorful vegetables. A cart has lots of bananas, some are green and some are yellow. They look so yummy and fun!"
369763,"['A polie officer standing next to a  motorcycle parked on the street.', 'A scene depicting a man sitting down on a curb and a motor cop writing a ticket', 'A man and police officer on the sidewalk next to a motorcycle.', 'A man sitting on a curb with a police officer behind him. ', 'A motorcycle police officer is writing a ticket.']",A policeman stands by a shiny motorcycle on the street. He is writing something on a paper while a man sits on the curb. The man looks a bit worried!
452684,"['A large pitcher of some beverage is on the table next to orange slices.', 'A cold pitcher of orange juice beside a bowl of orange slices.', 'A pitcher of beer is sitting next to a cup of orange slices. ', 'A pitcher of beer stands next to a dish containing orange slices.', 'a pitcher of liquid sitting on a table next to some sliced oranges']","The shiny pitcher has a yummy drink inside. Next to it, there are bright orange slices that look so sweet and tasty. I want to eat the oranges!"
213687,"['Motorcycles driving down a wide city street nearing a white building.', 'A large building with many windows and people riding scooters nearby', 'People are riding scooters down the middle of the road.', 'People are riding electric scooters in front of a large building.', 'Many motorcycles riding in front of a KFC.']","Motorcycles zoom down a big street near a tall white building. Scooters whiz by, and people smile as they ride. It feels like a fun race!"
108094,"['Two people on motorbike passing by a clock facade.', 'Two people are riding a red bike down the street.', 'Two people riding on top of one motorcycle.', 'Two people are on a motorcycle driving down the street.', 'The couple scoots around town on the motorbike.']",A shiny red motorbike zooms down the street! Two friends are having fun riding together. They smile as they explore the town on their cool bike!
